StudentID.i,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
2774,18,M,Caucasian,None,11.539183002419582,24,Yes,Low,No,No,No,No,0.9023572553597989,F
2775,17,F,Caucasian,Some college,5.490891694808893,8,Yes,High,No,No,No,Yes,2.421061773387504,D
2776,18,F,Caucasian,Higher,16.481889809687484,22,No,Low,No,No,Yes,No,1.2212994205081906,F
2777,16,M,Caucasian,High school,0.10648381142128516,14,No,Very High,No,No,No,No,1.9961073864422314,F
2778,17,F,Caucasian,High school,11.296383257727921,27,No,Moderate,No,Yes,No,No,0.622706295,F
2779,18,F,Caucasian,High school,6.784068625,8,Yes,High,No,No,Yes,No,2.9026025126837935,C
2780,18,M,Others,Some college,6.453674141556405,23,Yes,Moderate,No,Yes,No,No,1.3486070016063347,F
2781,16,F,Caucasian,High school,12.898126477298339,20,Yes,Low,No,No,Yes,No,1.3511410519807199,F
2782,18,M,African America,High school,17.02968898627988,8,No,High,No,No,No,No,2.7455540828498273,C
2783,18,F,Asian,Some college,12.183907827866525,13,Yes,Very High,Yes,No,Yes,No,2.9932144641445677,C
2784,16,M,Others,Some college,17.06345957293445,22,No,High,No,No,No,No,1.5892697074168551,F
2785,17,M,African America,High school,5.291942237620599,20,Yes,High,Yes,No,Yes,No,1.6530997620970653,F
2786,18,M,Asian,Some college,10.390037095299622,15,Yes,Very High,No,Yes,No,Yes,2.136285525349759,D
2787,18,F,Caucasian,Some college,9.010730781,23,No,Low,No,No,No,No,0.7370487522929228,F
2788,18,M,Caucasian,None,0.23289799006192435,22,No,None,No,No,No,No,0.35275195922742686,F
2789,15,M,Caucasian,None,11.136242862814802,24,Yes,None,No,No,No,No,0.6901567908276482,F
2790,16,M,African America,Bachelor's,13.230486482923498,25,No,High,Yes,No,No,No,0.9430459197705603,F
2791,15,M,African America,None,11.83828809,16,No,High,No,No,No,No,1.8819787410279114,F
2792,16,M,Caucasian,Some college,14.72559797566843,12,No,High,Yes,Yes,No,No,2.4740395368096815,D
2793,17,F,Caucasian,Bachelor's,11.426790569061541,8,No,Very High,No,No,No,Yes,2.5077426742068285,C
2794,17,F,African America,High school,1.3350050970151384,14,No,High,No,No,No,No,1.563591912280606,F
2795,18,F,Caucasian,High school,2.3289104816942285,6,No,Moderate,No,No,No,No,2.4556437547462835,D
2796,16,F,African America,Some college,11.929491550879048,0,No,Low,No,No,No,No,2.7366048752761047,C
2797,17,F,African America,Bachelor's,5.499583839472804,0,No,Very High,No,Yes,No,No,3.2620199899463747,B
2798,16,F,Asian,Bachelor's,1.5929025806953168,4,No,Low,No,No,Yes,Yes,2.283870956,D
2799,17,F,Asian,Some college,8.592054868970935,23,No,Moderate,No,No,No,No,1.1544100089135072,F
2800,15,M,Asian,None,11.086451961673108,8,No,Moderate,Yes,Yes,No,No,2.7890998282690926,C
2801,17,F,Caucasian,Some college,6.5749197669921315,11,No,Low,No,No,No,No,1.5386892509239083,F
2802,15,M,Asian,Some college,14.408674044515559,5,No,High,Yes,No,No,No,3.0560700900603366,B
2803,17,M,African America,Some college,12.875412162024894,27,Yes,Low,No,No,No,No,0.7408967018564105,F
2804,18,F,Caucasian,None,6.656367221833439,12,No,Very High,No,No,No,No,2.499681179530751,D
2805,15,M,Caucasian,High school,15.097450578171212,25,Yes,Moderate,Yes,No,No,No,0.8952499802854423,F
2806,17,M,Caucasian,Some college,12.973900850660709,27,No,High,Yes,No,Yes,No,0.7742848136453381,F
2807,18,M,Caucasian,Some college,12.748907574358041,7,Yes,High,No,Yes,No,No,3.0148025336099797,B
2808,15,M,African America,High school,11.06855401574136,14,No,High,No,No,No,No,1.821442173929074,F
2809,18,F,Asian,High school,0.2277933617710559,5,No,Very High,No,No,No,No,2.543009095435074,C
2810,16,F,Caucasian,Bachelor's,13.930143669537783,26,No,Low,Yes,No,No,No,0.64545438,F
2811,16,F,Caucasian,Some college,7.5208358221831295,5,No,None,No,No,No,No,2.631367841368872,C
2812,15,F,Others,High school,18.852194203173113,3,No,None,Yes,No,No,No,2.7124204664131986,C
2813,17,F,Caucasian,High school,16.359695421544107,10,No,High,No,Yes,No,No,2.672755461068081,C
2814,15,F,Caucasian,High school,11.753889390626245,20,No,Very High,No,No,Yes,No,1.7148117851610198,F
2815,18,F,African America,Bachelor's,5.043639636385389,29,Yes,Moderate,Yes,No,No,No,0.21097917874476535,F
2816,17,F,African America,Some college,4.074347865553332,17,No,High,Yes,No,No,No,1.859071573097468,F
2817,16,F,Caucasian,Some college,6.8076967535509825,2,No,None,No,Yes,No,No,2.6728667073501415,C
2818,17,F,Caucasian,Some college,9.531358871600371,2,No,Low,Yes,No,No,No,2.7192011567406125,C
2819,16,M,Caucasian,High school,5.921310200778942,29,No,High,Yes,No,No,No,0.7369928855488138,F
2820,17,F,African America,Bachelor's,10.298589907849657,11,Yes,None,Yes,No,No,No,2.2952134775005772,D
2821,17,M,African America,Some college,3.3074085102637185,26,Yes,Moderate,Yes,Yes,No,No,0.840690941,F
2822,17,M,Caucasian,High school,19.554256256509998,20,Yes,High,No,Yes,No,No,2.131628504443662,D
2823,18,M,African America,High school,2.1584910992998774,29,Yes,High,Yes,Yes,Yes,Yes,0.9922965742511932,F
2824,18,M,Asian,Some college,18.63888279308744,20,No,Moderate,Yes,Yes,No,No,1.451872243083537,F
2825,15,F,Caucasian,Bachelor's,18.271560228053897,5,No,High,No,No,Yes,Yes,2.860396826235563,C
2826,15,M,Caucasian,High school,10.50720963638996,20,No,Moderate,No,No,No,No,1.1825650544782942,F
2827,16,F,African America,Bachelor's,14.498205436721687,27,Yes,None,No,No,No,No,0.13065423787367458,F
2828,18,F,Caucasian,Some college,8.720965959451757,5,Yes,High,Yes,No,No,No,3.3627162150851144,B
2829,16,M,Caucasian,High school,12.600691550848763,7,No,Low,Yes,No,No,Yes,2.251847104187132,D
2830,15,F,African America,None,6.811518748422374,14,No,None,No,Yes,No,No,1.6884763841942345,F
2831,16,M,Asian,High school,6.023180395708907,17,Yes,Moderate,No,No,No,Yes,1.8154017176022972,F
2832,15,M,Asian,Some college,11.564595723390275,19,No,High,No,No,No,No,1.4948695594196215,F
2833,18,F,African America,High school,9.962593483679607,28,Yes,Low,No,Yes,No,No,0,F
2834,17,F,Asian,High school,11.59072738299962,15,No,None,No,No,No,Yes,1.5717864335294334,F
2835,18,M,Caucasian,Some college,5.733211625740459,5,No,Low,No,No,No,Yes,2.234685549,D
2836,16,F,African America,Some college,7.339156636339905,27,No,Moderate,Yes,No,No,No,0.5086565007104289,F
2837,16,F,Caucasian,High school,1.6779592125781861,20,No,Moderate,No,No,No,No,0.7016799102374711,F
2838,18,F,Caucasian,Some college,1.0455274454441144,16,No,Low,Yes,Yes,No,No,1.817789572439356,F
2839,18,M,Asian,Some college,5.069142593460326,8,No,High,No,No,No,No,2.3375584621180696,D
2840,15,M,African America,Some college,1.4849371866109151,18,Yes,High,Yes,Yes,No,No,1.763324115898465,F
2841,16,F,Caucasian,Bachelor's,2.075494172694814,17,No,High,No,No,No,No,1.5801498390407567,F
2842,16,F,Others,High school,16.25856810787874,24,Yes,Moderate,Yes,No,No,No,1.513660412883276,F
2843,18,F,Caucasian,Bachelor's,0.77747394,22,No,Moderate,No,No,Yes,No,0.5468398683049477,F
2844,17,F,Caucasian,Some college,13.178855878694854,4,Yes,Moderate,No,No,No,No,3.112170722339197,B
2845,16,F,Caucasian,Some college,5.451154976,27,No,Moderate,No,No,No,No,0.3075940597283189,F
2846,17,M,Asian,Some college,17.430913614162527,5,No,None,No,No,No,No,2.228511429722963,D
2847,18,F,Asian,Some college,9.699845692,11,No,High,Yes,No,No,Yes,2.5064154144606747,C
2848,18,M,Caucasian,High school,6.111529186556515,10,No,Moderate,No,No,No,No,1.9775380444250974,F
2849,15,F,African America,Some college,10.352778713788691,15,Yes,Low,Yes,No,No,No,2.340811012860678,D
2850,16,M,Caucasian,Some college,7.639160380905377,19,No,Low,No,No,No,Yes,1.2611282397020753,F
2851,17,F,Asian,Some college,11.286021293396605,16,No,Low,Yes,No,Yes,No,1.783001895562732,F
2852,15,M,Caucasian,High school,2.2906573665269647,19,Yes,Very High,No,No,No,No,1.501240091930044,F
2853,16,F,Caucasian,Bachelor's,19.939810056251023,8,No,Low,No,Yes,No,Yes,2.2392539847060284,D
2854,15,M,Others,Some college,8.511117553934351,0,Yes,High,No,Yes,No,No,3.823801327886915,A
2855,18,M,Caucasian,None,6.964612794147373,25,No,Moderate,Yes,Yes,No,Yes,0.895261805,F
2856,16,M,Caucasian,Some college,14.204196966325298,2,Yes,High,No,Yes,No,No,3.5326403833692965,A
2857,15,M,African America,Some college,7.27798813,20,No,Moderate,No,No,No,No,1.022641733675116,F
2858,15,M,Others,Some college,16.66548610057515,22,Yes,Very High,No,No,No,No,1.960538709128941,F
2859,17,M,Caucasian,Some college,9.085414487208505,8,No,Low,No,Yes,Yes,No,2.7454918014149503,C
2860,15,F,Caucasian,Bachelor's,14.391168265308698,21,No,Moderate,No,No,Yes,Yes,1.554112899,F
2861,16,M,Caucasian,High school,2.149064328837731,18,No,Low,No,No,No,No,0.7068253462731773,F
2862,16,F,African America,Some college,16.922383711102235,12,No,Moderate,Yes,Yes,No,No,2.823600084682192,C
2863,17,F,Caucasian,Bachelor's,14.714359735562198,22,No,Moderate,Yes,No,Yes,No,1.2934088269809283,F
2864,16,F,African America,Bachelor's,4.234335569239313,13,No,High,Yes,No,No,No,2.126276926186896,D
2865,18,F,Others,Some college,2.905720194915733,19,No,Moderate,No,No,No,No,1.112671201191301,F
2866,16,F,Caucasian,Bachelor's,6.325846974512488,18,Yes,None,No,No,Yes,No,1.2615877089185958,F
2867,16,M,Caucasian,None,19.521411720638085,29,No,High,Yes,Yes,No,No,1.0784851348128086,F
2868,15,M,Caucasian,Bachelor's,5.136631491341173,22,Yes,Moderate,No,No,No,Yes,0.6754583905284621,F
2869,15,M,Caucasian,High school,9.122544178932666,26,No,Low,No,Yes,Yes,No,0.6854728696794552,F
2870,16,F,Asian,High school,0.6004045143467263,26,No,Very High,Yes,Yes,Yes,No,1.0209263651026421,F
2871,17,M,Caucasian,High school,7.944550591324651,6,Yes,Very High,No,No,No,No,3.427620857629511,B
2872,15,M,Caucasian,Some college,11.426400308662055,3,Yes,High,No,No,No,No,3.2485727923536656,B
2873,17,M,African America,High school,19.062492250159302,11,No,High,No,No,No,No,2.278951504956563,D
2874,16,M,Caucasian,High school,10.334720898801288,22,No,None,No,Yes,No,No,0.8330790224853892,F
2875,16,M,African America,High school,16.382146523553757,26,No,Very High,No,No,No,No,0.8570927943521445,F
2876,18,F,Caucasian,High school,10.94255285137801,13,No,Moderate,No,Yes,No,No,1.7444976627663373,F
2877,15,M,Asian,Some college,0.815700269,1,No,Low,No,No,Yes,Yes,2.806877505411242,C
2878,16,F,Others,Some college,6.300165503795481,0,No,High,Yes,No,Yes,No,3.4905433071379806,B
2879,18,F,African America,High school,11.510990156622064,27,No,Low,No,Yes,No,No,0.6939648518623458,F
2880,15,F,Others,Some college,19.011879318622487,17,No,Moderate,Yes,No,No,No,2.1615587370783906,D
2881,16,F,Caucasian,Bachelor's,17.182607195024666,19,Yes,Low,No,No,No,No,1.8933444720314547,F
2882,16,F,Caucasian,Some college,4.567112283576953,7,Yes,Moderate,Yes,No,Yes,No,2.8829580708041513,C
2883,15,M,African America,High school,4.4021966,2,No,Moderate,Yes,Yes,No,Yes,3.2703738607764876,B
2884,15,M,African America,Some college,4.023459342278015,25,No,Moderate,Yes,Yes,Yes,No,1.027015599936749,F
2885,15,M,Caucasian,High school,18.449977926050064,5,No,None,Yes,Yes,No,Yes,2.489668902,D
2886,16,F,Caucasian,High school,17.053323062034412,21,Yes,Moderate,No,No,No,No,1.7087987708583718,F
2887,16,M,Caucasian,High school,15.497668645058976,12,No,Moderate,No,No,Yes,No,2.324093256836654,D
2888,18,M,Caucasian,Bachelor's,7.854702284484551,8,No,Low,No,No,No,No,2.1974911457392072,D
2889,17,F,Caucasian,High school,10.087614085975336,8,No,Very High,No,No,No,Yes,2.500113299959695,C
2890,15,F,Asian,None,9.286634895903056,19,No,Moderate,No,No,No,No,1.0500058515104695,F
2891,16,F,Caucasian,High school,5.067962151187453,8,No,High,No,No,Yes,Yes,2.438440919001191,D
2892,16,F,Caucasian,Bachelor's,10.100560922975339,14,Yes,Low,No,No,No,No,1.9146018444641888,F
2893,15,M,African America,Some college,0.6099309570550893,12,No,Moderate,Yes,Yes,No,No,1.6278371303258028,F
2894,17,F,African America,High school,2.6362074699491833,21,No,Low,Yes,Yes,No,No,1.0695241523651193,F
2895,15,F,Asian,Some college,17.73179192337893,15,No,Moderate,No,Yes,No,No,2.369652312774279,D
2896,17,M,African America,Some college,15.033595340628466,1,No,Low,No,No,No,No,2.9747406949660418,C
2897,16,M,Caucasian,Some college,8.457368181181742,25,No,Moderate,Yes,No,No,No,0.3578088919508027,F
2898,17,F,Asian,High school,10.343007245677544,13,No,Moderate,No,No,Yes,Yes,1.9225514899197134,F
2899,18,M,African America,Bachelor's,7.399977719199549,26,No,Low,No,No,No,No,0.330966908,F
2900,16,F,Caucasian,High school,14.81559734321345,5,Yes,High,No,No,No,Yes,3.219685483262613,B
2901,18,F,African America,Some college,15.683743584641592,1,Yes,Very High,No,Yes,No,No,3.9514599508156745,A
2902,15,M,Others,None,15.265703804063183,7,No,Low,No,No,No,No,2.7952105534902603,C
2903,15,M,Caucasian,High school,14.452234496688991,3,Yes,High,Yes,No,No,No,3.5617432680571097,A
2904,15,F,Caucasian,High school,4.090086773855917,20,Yes,High,No,No,No,No,1.361088227,F
2905,17,F,Caucasian,Some college,6.759399584809575,23,No,Moderate,No,No,Yes,No,0.7389589820946485,F
2906,16,F,Caucasian,None,9.3969087,13,No,High,Yes,No,No,Yes,2.3207725437642064,D
2907,15,M,Caucasian,Some college,6.615859828553113,10,No,Very High,Yes,No,No,No,2.837891417954615,C
2908,15,F,African America,High school,15.09880400316658,23,No,Moderate,No,No,No,Yes,0.8273394905182188,F
2909,16,F,Caucasian,Some college,6.587070484999094,27,Yes,High,Yes,No,No,Yes,0.8758837048232606,F
2910,15,F,Others,Bachelor's,2.764641735706743,13,No,High,Yes,No,No,No,1.4679683162543722,F
2911,18,F,Asian,Some college,7.980809040966081,11,No,Moderate,Yes,No,Yes,No,2.122102757166825,D
2912,16,F,African America,Some college,19.598288655647607,15,No,Moderate,Yes,No,No,No,2.4818134094533937,D
2913,16,M,Asian,Some college,4.517628258671518,5,No,Very High,Yes,No,No,No,2.876083672610056,C
2914,16,F,Caucasian,High school,12.24317317886458,19,No,High,No,Yes,No,No,1.6626921985519796,F
2915,18,F,Caucasian,Bachelor's,8.659460996794126,0,No,Low,Yes,No,No,No,2.9640587263043403,C
2916,16,F,African America,High school,1.4204913529865326,11,No,Low,Yes,No,Yes,No,2.032178463,D
2917,18,F,Asian,Some college,9.75753212,6,Yes,Very High,No,Yes,No,No,3.2078192453842034,B
2918,16,M,Asian,Some college,14.043286572966249,7,Yes,None,No,No,No,No,2.5534848460747726,C
2919,17,M,Caucasian,High school,10.264399516556376,8,Yes,High,Yes,Yes,No,No,3.1288586460030157,B
2920,15,M,Others,High school,17.442121274931623,1,Yes,Low,Yes,Yes,No,No,4,A
2921,17,F,Caucasian,Some college,5.778740333151653,16,Yes,None,No,No,No,Yes,1.3570627014048273,F
2922,15,F,Asian,Bachelor's,1.7249834260792984,19,No,None,No,Yes,No,No,0.6848879979871082,F
2923,18,M,Others,Bachelor's,18.73131223316012,12,No,Moderate,Yes,No,No,No,2.2346962873244927,D
2924,17,M,Caucasian,Some college,7.563926991,4,No,None,No,No,No,Yes,1.953200561311372,F
2925,16,M,Asian,Some college,11.528111029072667,9,No,Moderate,No,Yes,No,No,2.4709240029839887,D
2926,15,F,Caucasian,Bachelor's,15.840062522603919,11,No,High,No,Yes,No,No,2.512488758731327,C
2927,15,F,Caucasian,None,6.486273277511612,16,Yes,Moderate,No,No,Yes,No,2.0972515782565893,D
2928,17,M,African America,High school,14.323290763552222,20,No,High,Yes,No,No,Yes,1.3451314633822888,F
2929,18,M,African America,Some college,2.7083769963565607,5,No,Moderate,No,No,No,Yes,2.241727972459657,D
2930,17,M,Others,Bachelor's,5.825874944110105,2,No,Moderate,No,No,No,No,2.637348954652655,C
2931,18,F,African America,Bachelor's,2.894212722730398,27,No,Moderate,No,No,Yes,No,0.2861100389415956,F
2932,18,F,Caucasian,Some college,16.224611168027156,14,Yes,Moderate,No,Yes,No,No,2.0845477071034386,D
2933,15,F,Asian,None,4.452984704535707,6,No,Very High,Yes,No,No,No,2.7778858935835875,C
2934,17,M,Others,Some college,14.348071108104206,29,No,High,No,No,No,No,0.48418319580323893,F
2935,17,M,Caucasian,High school,18.865967944913052,5,No,Moderate,No,No,No,No,2.8757352860069436,C
2936,18,F,Others,High school,10.55544418137754,3,Yes,High,No,No,No,No,3.4713372144944583,B
2937,17,M,Caucasian,Some college,10.800583845213755,18,No,Moderate,No,No,No,No,1.3180744589421032,F
2938,16,F,Asian,None,9.220671362,4,No,Low,Yes,No,No,No,2.715908932047662,C
2939,16,M,Caucasian,Bachelor's,6.517802867872855,2,Yes,Moderate,No,Yes,No,No,3.4745618447603603,B
2940,17,M,Caucasian,Some college,9.513100618498342,25,No,High,Yes,No,No,No,0.9349429908719434,F
2941,17,M,Caucasian,Some college,12.056150645335189,24,No,Moderate,No,No,No,Yes,0.5185224297099189,F
2942,18,M,African America,None,19.719831443413188,8,No,High,No,Yes,No,No,2.726094628858152,C
2943,16,F,Caucasian,High school,18.755291186364484,5,Yes,Moderate,Yes,No,No,No,3.099064650031246,B
2944,16,M,Caucasian,None,17.243059165862434,12,No,Moderate,Yes,No,No,No,2.0735452919667288,D
2945,15,F,African America,Higher,17.782610714097167,26,No,Very High,Yes,Yes,Yes,No,1.9831339922227575,F
2946,18,F,Others,Bachelor's,9.356983666,21,No,Moderate,No,No,No,No,0.7662736791529805,F
2947,15,F,Caucasian,Some college,13.148886543549295,27,No,High,No,No,No,No,0.6361329335031771,F
2948,16,M,Caucasian,High school,17.901334458724282,29,No,High,Yes,Yes,Yes,No,1.1480334125866043,F
2949,18,F,Caucasian,Bachelor's,7.859015299827061,19,No,Very High,No,Yes,Yes,No,1.7504046795082222,F
2950,17,F,Caucasian,High school,19.235249566909374,3,No,None,Yes,No,No,No,2.8211081074612654,C
2951,18,F,Asian,High school,8.315721241,1,No,Low,Yes,No,Yes,Yes,3.2405120739686932,B
2952,17,M,Asian,Some college,12.021653307864312,25,No,High,Yes,No,No,No,0.7058616313604631,F
2953,17,M,African America,Bachelor's,14.196094265447439,3,No,Moderate,Yes,No,No,No,2.9127221778502177,C
2954,18,F,Caucasian,None,19.011840261518767,7,No,Moderate,No,No,No,No,2.894723042268489,C
2955,17,M,Asian,High school,4.8923254810453205,12,No,Low,Yes,Yes,No,No,1.777279849146076,F
2956,15,F,African America,Bachelor's,14.922619564772845,9,No,Low,No,No,No,Yes,2.4571875145361584,D
2957,16,F,Asian,High school,10.416311722881645,17,Yes,Moderate,No,No,No,No,1.9390765371477845,F
2958,17,M,African America,High school,5.371142812412821,8,No,Low,No,No,No,No,2.291686152272234,D
2959,15,F,Asian,Some college,15.532136795927812,29,No,Low,No,Yes,No,No,0.5847407288696445,F
2960,17,M,African America,Bachelor's,11.04444560347693,0,No,None,Yes,No,Yes,Yes,2.905466160345195,C
2961,16,M,Caucasian,Some college,13.219476412993515,12,No,Low,Yes,No,No,No,1.7389421343230627,F
2962,15,F,Others,Higher,6.458021372,17,Yes,High,No,Yes,No,No,1.6698070522329402,F
2963,16,M,African America,Some college,9.625479037,14,No,High,No,No,No,No,1.6482889223547217,F
2964,16,M,African America,None,12.34708501976134,1,No,None,Yes,No,No,Yes,2.7103913101189026,C
2965,15,F,Caucasian,Higher,8.098216285,10,No,Low,Yes,No,No,No,1.9561691259633316,F
2966,15,F,African America,Some college,3.9674507969540262,28,No,Moderate,Yes,Yes,No,No,0.6729361977994386,F
2967,15,M,African America,High school,19.23280984630608,13,No,Moderate,Yes,Yes,No,No,2.6071729292255172,C
2968,18,M,Caucasian,Some college,10.229350800852348,21,No,High,Yes,No,Yes,No,1.5660204997024247,F
2969,15,F,Caucasian,High school,14.67840740575401,14,Yes,High,No,No,No,No,2.197394591639808,D
2970,15,M,African America,None,8.220943871121163,13,Yes,High,Yes,No,No,No,2.332971816562523,D
2971,15,M,Asian,None,7.102635280514327,15,No,Moderate,Yes,No,No,No,1.773293697386631,F
2972,15,M,African America,Some college,8.143285969,22,No,Moderate,Yes,Yes,No,Yes,1.1496496267546505,F
2973,17,M,Caucasian,Bachelor's,8.183932875712996,28,Yes,High,No,No,No,No,0.8409854510198023,F
2974,18,M,African America,Some college,10.883602318839072,14,No,None,Yes,Yes,No,No,1.5635740338353445,F
2975,16,M,Caucasian,Higher,10.869397399627264,18,No,None,No,No,No,No,0.8707134779286393,F
2976,15,M,Caucasian,High school,9.943076317657432,26,Yes,None,No,Yes,Yes,No,0.613165988,F
2977,17,F,Caucasian,High school,2.695715698348762,8,No,Moderate,Yes,Yes,No,No,2.5723917087049193,C
2978,17,F,Caucasian,High school,9.921509570010622,4,No,Low,No,No,No,No,2.307596623,D
2979,17,F,Caucasian,High school,3.3820780084130297,4,No,Low,No,No,Yes,No,2.3180465210933434,D
2980,16,F,Caucasian,High school,2.5227157259153032,10,No,High,Yes,No,No,No,2.310557286,D
2981,15,F,Caucasian,Some college,18.652914346823355,27,Yes,Very High,Yes,Yes,Yes,Yes,1.5858200366928563,F
2982,18,M,Caucasian,Bachelor's,12.099000262954085,19,No,Low,Yes,No,Yes,No,1.6306137401298542,F
2983,18,M,African America,Higher,13.189801162491685,24,Yes,Moderate,No,Yes,Yes,No,1.558632200330993,F
2984,17,M,Caucasian,High school,8.035873406667275,23,No,Low,Yes,No,No,No,0.6835053013860497,F
2985,16,M,Caucasian,Bachelor's,18.179617838297283,27,No,Very High,No,No,No,No,0.9709123787681464,F
2986,16,F,Asian,High school,12.75860979159331,3,No,Low,Yes,No,No,Yes,3.3446266750887066,B
2987,16,M,Caucasian,High school,15.38339739047175,19,No,High,No,Yes,No,No,1.8859166518517383,F
2988,18,M,African America,Bachelor's,7.371249380554277,17,No,Low,Yes,No,No,No,1.4699645571762952,F
2989,17,F,Caucasian,Some college,19.20023761638251,24,No,High,No,No,No,No,1.436375445405192,F
2990,15,M,Caucasian,High school,16.4092258,2,Yes,Low,Yes,Yes,No,No,3.399542858486649,B
2991,18,M,African America,Some college,17.078969260290872,3,Yes,Low,No,Yes,No,No,3.5635357914562173,A
2992,17,F,African America,High school,3.4438853485150855,13,No,Low,Yes,Yes,Yes,No,2.0744387503601613,D
2993,17,M,Asian,Some college,5.419264157,6,No,Low,No,No,No,No,2.5040052870066454,C
2994,15,M,African America,Some college,5.712531993671542,25,Yes,High,Yes,No,No,No,0.9669488067667789,F
2995,15,M,Others,Higher,5.418184464937424,7,No,High,No,No,No,No,2.6910442047353333,C
2996,15,M,Caucasian,None,17.10816324208576,23,No,Moderate,No,Yes,No,No,0.8647850838512876,F
2997,16,M,Caucasian,High school,0.6376959041718422,15,Yes,Very High,Yes,No,No,No,1.993952452575168,F
2998,15,F,Caucasian,Some college,1.521999779615486,19,No,Moderate,Yes,No,No,No,1.2001797196357924,F
2999,17,F,Caucasian,Some college,5.478297412598074,14,No,Very High,No,Yes,No,No,2.195712898261988,D
3000,15,F,African America,High school,3.997459492988873,6,No,Low,No,No,Yes,No,1.9012665239921254,F
3001,17,F,African America,Some college,4.637192277656967,25,No,Very High,Yes,No,Yes,No,0.8399765237396326,F
3002,18,F,Caucasian,Bachelor's,15.95886379,16,No,None,Yes,No,No,Yes,1.3620437691526195,F
3003,16,F,Others,Bachelor's,11.262531877840939,21,No,Moderate,No,No,No,No,0.8507438645015205,F
3004,18,M,Asian,Bachelor's,0.11541322585935987,21,Yes,Moderate,Yes,No,No,No,1.0033653059742336,F
3005,18,F,Caucasian,Bachelor's,8.586455314083905,21,No,Moderate,Yes,Yes,No,No,1.3905396980299167,F
3006,17,F,Caucasian,Some college,8.157698537007178,11,No,Moderate,No,Yes,No,Yes,2.4399813258092324,D
3007,18,M,Caucasian,Bachelor's,2.2789053888908706,17,No,Moderate,No,No,Yes,No,1.2433117162791913,F
3008,17,M,Caucasian,High school,13.522835772029143,23,Yes,Very High,Yes,No,No,No,1.9648466563741724,F
3009,15,F,Caucasian,High school,14.04194376758982,13,Yes,Very High,Yes,No,No,No,2.6882293307172063,C
3010,15,M,African America,High school,14.417864381041953,14,Yes,Very High,Yes,Yes,No,No,2.7397016672595753,C
3011,17,F,Caucasian,Some college,14.56941891117184,14,No,Very High,No,No,Yes,No,2.4961219360335156,D
3012,15,M,Caucasian,High school,0.001056539,4,Yes,High,No,Yes,No,No,2.968807133269986,C
3013,16,F,Others,Higher,19.078416076934445,15,No,Very High,No,Yes,No,No,2.2159441692227517,D
3014,18,M,African America,High school,16.28417534109326,4,No,High,Yes,No,No,No,3.5037432645192648,A
3015,16,M,Others,None,18.079633931785708,1,No,Moderate,No,No,Yes,No,3.3847294719580105,B
3016,18,F,Caucasian,Some college,0.3128659061486827,19,No,High,No,No,No,No,1.417604009607429,F
3017,15,F,Caucasian,None,18.677175915714788,27,Yes,Very High,No,No,No,No,1.139337063496313,F
3018,16,F,African America,High school,16.195770573762093,24,No,High,No,No,No,No,0.7695898642280781,F
3019,15,F,Caucasian,High school,16.74438285917397,8,No,Moderate,No,No,No,No,2.3484434535441197,D
3020,18,F,Caucasian,Some college,1.8657476944393703,21,No,None,No,No,No,Yes,0.3218314296846537,F
3021,17,M,African America,Some college,14.775560578371953,26,No,High,Yes,No,Yes,No,1.1241371864897378,F
3022,17,F,African America,Some college,19.19833379284182,8,No,Very High,No,No,No,No,2.7170969538329475,C
3023,16,F,Caucasian,Some college,13.570946828363212,3,No,Moderate,No,No,No,No,2.6565407804958623,C
3024,15,M,Caucasian,Some college,11.411228092492129,14,No,Low,No,No,No,No,1.5277480662258427,F
3025,15,M,Caucasian,High school,18.91259355497994,10,No,Moderate,No,Yes,Yes,No,2.735672949043832,C
3026,16,F,Caucasian,High school,8.858742435,0,Yes,Moderate,No,Yes,Yes,No,3.748102280530043,A
3027,17,M,Caucasian,Some college,11.985871326209574,17,Yes,Moderate,No,No,No,No,1.7062124885863237,F
3028,18,M,Caucasian,None,9.526765869887324,28,Yes,High,No,No,No,No,0.9590415228646012,F
3029,16,F,Caucasian,None,18.656924427205983,0,Yes,Very High,Yes,No,No,Yes,4,A
3030,18,M,Others,Some college,1.5216945353101452,7,No,High,No,No,No,No,1.8589248556209295,F
3031,17,M,African America,Some college,10.022394016506963,24,Yes,Moderate,No,No,No,No,1.0007755569217258,F
3032,15,F,Asian,High school,13.739048827708766,15,No,Very High,Yes,Yes,No,No,2.413651872584266,D
3033,17,F,Caucasian,High school,15.838130768444739,25,Yes,Moderate,No,No,No,No,1.1721916329362534,F
3034,16,M,Caucasian,Bachelor's,11.660372948882728,27,No,Low,Yes,No,No,No,0.27593510007107586,F
3035,15,M,Caucasian,Bachelor's,18.17835488242908,21,Yes,Moderate,No,Yes,No,No,1.907640379807341,F
3036,16,F,Caucasian,Some college,18.839828937677435,17,No,High,No,No,Yes,No,2.018579782190191,D
3037,16,M,Caucasian,Some college,1.2863844638716704,21,No,High,No,No,No,No,0.9157121795938513,F
3038,17,M,Asian,Some college,8.047410790827488,8,No,Very High,Yes,Yes,No,No,3.1291166395835397,B
3039,16,M,African America,Higher,0.46918043442308877,11,No,Moderate,No,No,No,No,1.9459891884186322,F
